type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority
user,Sweden,en,3,9,6,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,16,3198
user,United_States,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,688,3197
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,457,3203
user,Denmark,en,3,8,4,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,45,3196
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,701,3197
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,708,3204
user,Italy,it,3,8,1,0,0,0,9,0,F,mrs,FALSE,FALSE,FALSE,TRUE,619,2859
user,Spain,es,3,8,3,1,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,42,3196
user,Germany,de,4,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,314,2857
user,France,fr,7,9,0,0,2,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,471,2858
user,Italy,it,5,8,19,0,0,0,47,0,F,mrs,FALSE,FALSE,FALSE,TRUE,701,3197
user,Denmark,en,3,8,7,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,279,2853
user,United_States,en,3,8,0,0,0,0,4,0,F,mrs,FALSE,FALSE,FALSE,TRUE,403,3201
user,United_States,en,4,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,137,2857
user,United_Kingdom,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,670,2854
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,520,3196
user,France,fr,3,8,3,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,612,2859
user,France,fr,5,8,134,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,11,2858
user,United_States,en,3,8,26,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,348,3199
user,Italy,it,3,8,1,0,1,0,0,0,F,mrs,TRUE,FALSE,TRUE,FALSE,305,3200
user,France,fr,16,8,9,0,2,100,17,0,F,mrs,TRUE,FALSE,TRUE,FALSE,519,2854
user,Italy,it,7,8,0,0,1,0,0,0,F,mrs,FALSE,FALSE,FALSE,FALSE,630,2859
user,United_States,en,3,8,0,0,0,0,5,0,F,mrs,FALSE,FALSE,FALSE,TRUE,699,3195
user,United_Kingdom,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,TRUE,FALSE,TRUE,442,3195
user,Germany,de,3,8,3,0,0,0,3,0,F,mrs,FALSE,FALSE,FALSE,TRUE,692,2853
user,France,fr,3,8,4,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,350,3195
user,United_Kingdom,en,3,8,3,2,1,0,4,2,M,mr,FALSE,FALSE,FALSE,TRUE,19,2852
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,691,2855
user,United_Kingdom,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,690,2854
user,Germany,de,6,9,19,0,0,0,1,3,F,mrs,TRUE,TRUE,FALSE,TRUE,18,3204
user,Italy,it,6,8,18,0,0,0,3,1,F,mrs,FALSE,FALSE,FALSE,TRUE,307,3203
user,Australia,en,3,8,1,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,703,3199
user,Italy,it,15,8,1,3,11,100,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,12,3205
user,United_Kingdom,en,3,8,3,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,671,3198
user,France,fr,3,8,6,0,0,0,3,0,F,mrs,TRUE,FALSE,TRUE,TRUE,651,3205
user,Sweden,en,3,8,8,0,0,0,3,0,M,mr,TRUE,TRUE,FALSE,TRUE,11,2857
user,Denmark,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,692,2853
user,United_Kingdom,en,3,8,0,0,0,0,22,0,F,mrs,FALSE,FALSE,FALSE,TRUE,262,2857
user,United_States,en,3,8,11,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,531,3203
user,France,fr,3,8,2,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,FALSE,36,3203
user,United_Kingdom,en,3,9,0,0,0,0,0,1,F,mrs,TRUE,TRUE,FALSE,TRUE,601,3201
user,United_Kingdom,en,3,8,2,0,0,0,37,0,F,mrs,FALSE,FALSE,FALSE,TRUE,581,3204
user,United_States,en,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,670,3195
user,France,fr,3,8,0,1,0,0,0,0,F,mrs,TRUE,TRUE,FALSE,TRUE,17,3199
user,Sweden,en,4,9,13,0,0,0,2,1,M,mr,TRUE,FALSE,TRUE,TRUE,223,3205
user,Italy,it,8,8,0,0,1,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,688,3197
user,United_Kingdom,en,5,8,11,0,0,0,102,6,F,mrs,TRUE,FALSE,TRUE,TRUE,14,3202
user,United_Kingdom,en,3,8,1,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,701,3197
user,Spain,es,3,8,12,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,192,3205
user,France,fr,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,241,2857
user,Spain,es,5,8,4,0,0,0,1,0,M,mr,TRUE,FALSE,TRUE,TRUE,579,2852
user,France,fr,22,8,21,0,10,100,0,0,M,mr,TRUE,FALSE,TRUE,FALSE,11,3199
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,35,3204
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,370,3198
user,Denmark,en,3,8,24,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,84,2855
user,France,fr,9,9,15,11,8,85.7,3,0,F,mrs,TRUE,TRUE,FALSE,FALSE,100,3198
user,Italy,it,4,8,0,0,0,0,16,0,F,mrs,TRUE,FALSE,TRUE,TRUE,217,2857
user,France,fr,6,8,0,1,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,470,2853
user,Germany,de,3,8,0,0,0,0,0,1,M,mr,FALSE,FALSE,FALSE,TRUE,693,2855
user,France,fr,3,8,0,1,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,FALSE,108,3197
user,United_States,en,3,8,4,0,0,0,2,1,F,mrs,FALSE,FALSE,FALSE,TRUE,100,3197
user,France,fr,3,8,17,0,0,0,2,1,F,mrs,TRUE,FALSE,TRUE,TRUE,571,2859
user,Spain,es,176,60,276,18,81,92,1,0,F,mrs,TRUE,FALSE,TRUE,FALSE,11,2858
user,Spain,en,3,8,59,0,0,0,3,1,F,mrs,TRUE,FALSE,TRUE,TRUE,437,3195
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,344,2855
user,Spain,es,6,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,187,3199
user,United_States,en,3,8,4,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,557,3199
user,France,en,11,8,150,1,2,100,5,33,F,mrs,TRUE,FALSE,TRUE,FALSE,11,3200
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,446,3200
user,France,fr,7,8,1,0,1,0,3,0,F,mrs,TRUE,FALSE,TRUE,FALSE,604,2857
user,France,en,5,8,0,2,1,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,13,2857
user,Spain,es,3,8,1,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,664,3196
user,France,fr,3,8,8,0,0,0,12,1,F,mrs,TRUE,FALSE,TRUE,TRUE,102,2859
user,Germany,de,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,182,3197
user,Germany,de,4,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,704,3200
user,Italy,it,3,9,62,3,0,0,42,6,F,mrs,TRUE,FALSE,TRUE,TRUE,11,3197
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,699,3195
user,France,fr,5,8,52,1,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,95,2858
user,United_Kingdom,en,3,8,4,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,343,2854
user,Netherlands,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,704,3200
user,France,fr,3,8,1,2,2,100,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,647,3202
user,United_Kingdom,en,4,8,10,0,0,0,17,1,M,mr,TRUE,FALSE,TRUE,TRUE,40,3202
user,United_Kingdom,en,3,8,0,0,1,0,0,0,F,miss,FALSE,FALSE,FALSE,FALSE,177,3205
user,Germany,en,3,8,0,1,0,0,3,0,F,mrs,TRUE,FALSE,TRUE,TRUE,20,3197
user,United_Kingdom,en,4,9,1,0,0,0,51,1,F,mrs,TRUE,FALSE,TRUE,TRUE,12,3198
user,Italy,it,3,9,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,273,3201
user,France,fr,3,8,2,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,653,3196
user,France,fr,3,9,38,4,1,0,33,3,M,mr,FALSE,FALSE,FALSE,FALSE,16,3203
user,France,fr,3,12,14,0,0,0,42,3,F,mrs,TRUE,FALSE,TRUE,TRUE,169,3197
user,France,fr,3,8,0,0,0,0,0,1,M,mr,TRUE,TRUE,FALSE,TRUE,697,2858
user,Italy,en,3,8,12,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,613,3195
user,France,fr,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,198,3200
user,Italy,it,3,8,1,1,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,FALSE,22,2854
user,United_Kingdom,en,4,8,2,0,0,0,5,0,F,mrs,FALSE,FALSE,FALSE,TRUE,503,3202
user,Australia,en,5,8,2,0,0,0,14,4,F,mrs,TRUE,FALSE,TRUE,TRUE,612,3200
user,United_States,en,3,8,1,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,703,3199
user,United_States,en,4,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,693,2854
user,United_States,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,611,3200
user,France,es,4,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,698,2859
user,France,fr,3,8,3,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,664,2853
user,France,fr,14,77,177,0,0,0,165,0,M,mr,FALSE,FALSE,FALSE,FALSE,61,2859
user,Germany,de,5,9,0,0,0,0,1,0,M,mr,TRUE,FALSE,TRUE,TRUE,677,2852
user,United_States,en,11,10,79,0,2,100,70,12,M,mr,TRUE,TRUE,FALSE,TRUE,75,2859
user,Australia,en,3,8,164,0,0,0,22,0,F,mrs,FALSE,FALSE,FALSE,TRUE,12,3200
user,United_Kingdom,en,16,9,373,0,5,0,47,7,F,mrs,TRUE,FALSE,TRUE,TRUE,362,3204
user,Italy,it,4,8,32,0,0,0,3,0,F,mrs,TRUE,FALSE,TRUE,TRUE,21,3200
user,France,fr,3,8,0,0,0,0,2,0,F,mrs,TRUE,FALSE,TRUE,TRUE,699,3195
user,United_States,en,3,8,5,0,0,0,3,0,F,mrs,TRUE,FALSE,TRUE,TRUE,184,2852
user,United_States,en,3,9,1,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,244,2854
user,United_States,en,9,12,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,36,2857
user,United_States,en,3,8,5,0,0,0,0,0,F,mrs,TRUE,TRUE,FALSE,TRUE,636,2858
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,104,3204
user,United_Kingdom,en,3,8,0,0,0,0,1,0,F,mrs,TRUE,TRUE,FALSE,TRUE,502,3205
user,Spain,es,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,52,2858
user,Denmark,en,4,8,1,0,0,0,0,2,M,mr,FALSE,FALSE,FALSE,TRUE,231,3205
user,United_Kingdom,en,5,8,0,0,1,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,162,2859
user,United_Kingdom,en,5,10,17,0,0,0,1,0,M,mr,TRUE,FALSE,TRUE,TRUE,277,3203
user,Denmark,en,3,8,23,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,356,2855
user,United_States,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,665,2859
user,Italy,it,5,8,37,6,3,100,1,0,M,mr,FALSE,FALSE,FALSE,FALSE,13,2857
user,United_Kingdom,en,11,10,14,5,18,83,19,0,M,mr,TRUE,FALSE,TRUE,TRUE,12,3202
user,Germany,de,3,10,28,0,0,0,0,1,F,mrs,TRUE,TRUE,FALSE,TRUE,482,3204
user,United_States,en,3,8,4,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,168,2855
user,Netherlands,en,3,8,0,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,701,3199
user,Sweden,en,3,8,27,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,692,3196
user,France,fr,3,8,0,0,0,0,0,1,M,mr,FALSE,FALSE,FALSE,TRUE,274,2855
user,France,fr,4,8,1,0,2,0,0,0,M,mr,TRUE,FALSE,TRUE,FALSE,203,3201
user,Denmark,en,3,8,32,0,0,0,0,2,F,mrs,FALSE,FALSE,FALSE,TRUE,18,2856
user,France,fr,7,8,0,0,7,71,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,277,3200
user,United_Kingdom,en,6,8,25,2,8,100,14,2,F,mrs,TRUE,FALSE,TRUE,TRUE,27,3205
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,705,3201
user,United_States,en,4,8,0,0,2,100,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,91,3199
user,France,fr,5,8,3,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,FALSE,45,2856
user,United_States,en,3,8,27,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,225,3197
user,Denmark,en,3,8,3,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,660,3205
user,Spain,es,3,8,1,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,697,2858
user,United_States,en,3,8,14,0,0,0,1,0,M,mr,TRUE,FALSE,TRUE,TRUE,704,3203
user,United_States,en,4,9,45,0,0,0,3,4,M,mr,FALSE,FALSE,FALSE,TRUE,11,3198
user,United_States,en,4,8,12,1,0,0,0,0,F,miss,TRUE,FALSE,TRUE,TRUE,24,3203
user,Denmark,en,3,8,20,0,0,0,4,3,F,mrs,FALSE,FALSE,FALSE,TRUE,14,2853
user,Finland,en,3,8,1,0,0,0,0,3,F,mrs,FALSE,FALSE,FALSE,TRUE,11,2858
user,United_Kingdom,en,3,8,8,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,188,2855
user,France,fr,3,8,6,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,358,3201
user,France,fr,3,8,0,1,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,127,3202
user,Australia,en,3,8,3,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,708,3205
user,France,fr,3,9,1,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,693,2854
user,United_States,en,3,8,14,0,0,0,10,0,F,mrs,FALSE,FALSE,FALSE,TRUE,37,2856
user,France,fr,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,369,2855
user,Italy,it,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,691,3202
user,France,fr,3,8,0,0,0,0,1,0,F,mrs,TRUE,TRUE,FALSE,TRUE,280,2858
user,Italy,en,4,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,592,3198
user,United_States,en,3,8,23,0,0,0,11,10,M,mr,FALSE,FALSE,FALSE,TRUE,17,3200
user,United_States,en,3,9,3,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,697,2858
user,France,fr,3,8,8,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,692,3196
user,Germany,de,4,8,5,0,0,0,0,0,F,mrs,TRUE,TRUE,FALSE,TRUE,706,3202
user,Australia,en,3,8,15,0,0,0,4,0,F,mrs,TRUE,FALSE,TRUE,TRUE,239,3204
user,United_States,en,3,8,0,0,0,0,2,0,M,mr,FALSE,FALSE,FALSE,TRUE,701,3197
user,Germany,de,4,8,68,0,0,0,5,0,M,mr,TRUE,FALSE,TRUE,TRUE,17,3197
user,United_States,en,10,8,27,0,0,0,10,16,F,mrs,TRUE,FALSE,TRUE,FALSE,110,3203
user,Australia,en,4,8,5,0,0,0,3,1,M,mr,TRUE,TRUE,TRUE,TRUE,646,3203
user,France,fr,15,8,6,7,11,100,44,1,F,mrs,FALSE,FALSE,FALSE,TRUE,13,3202
user,France,fr,5,9,7,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,147,3204
user,United_States,en,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,703,3199
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,569,2859
user,France,fr,5,8,0,2,1,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,15,3200
user,Denmark,en,4,8,0,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,425,2859
user,France,fr,3,8,20,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,68,3200
user,Italy,it,3,8,3,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,694,3200
user,Spain,es,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,694,2855
user,Sweden,en,4,8,1,1,1,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,83,2854
user,Denmark,en,3,8,1,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,692,3204
user,United_States,en,3,8,1,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,698,2859
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,705,3201
user,France,fr,4,8,0,1,0,0,3,0,F,mrs,FALSE,FALSE,FALSE,TRUE,18,2858
user,Spain,es,3,8,1,0,0,0,0,0,F,mrs,TRUE,TRUE,FALSE,TRUE,89,2859
user,France,fr,3,8,1,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,430,3199
user,United_Kingdom,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,709,3205
user,United_States,en,3,8,1,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,697,2858
user,France,fr,3,8,4,0,0,0,4,0,F,mrs,TRUE,FALSE,TRUE,TRUE,17,3197
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,701,3197
user,France,fr,3,8,1,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,460,3196
user,Germany,de,4,8,4,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,31,2857
user,France,fr,4,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,643,2857
user,France,fr,17,8,1,35,31,93,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,11,2858
user,United_Kingdom,en,15,8,2,3,7,71,1,0,F,miss,TRUE,FALSE,TRUE,FALSE,33,2858
user,France,fr,5,8,212,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,626,3205
user,France,fr,3,8,0,0,0,0,2,0,F,mrs,TRUE,TRUE,FALSE,TRUE,696,3196
user,France,fr,4,8,0,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,177,2859
user,Italy,it,4,8,79,0,0,0,57,2,M,mr,TRUE,TRUE,FALSE,TRUE,526,3200
user,France,fr,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,685,3201
user,Germany,de,4,8,29,0,0,0,9,0,F,mrs,FALSE,FALSE,FALSE,TRUE,700,3196
user,United_Kingdom,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,697,2858
user,United_Kingdom,en,3,8,3,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,680,3201
user,Denmark,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,345,2852
user,France,fr,3,8,0,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,697,2858
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,684,2858
user,France,fr,4,8,7,0,0,0,0,0,F,miss,TRUE,TRUE,FALSE,TRUE,592,2857
user,United_States,en,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,699,3195
user,United_Kingdom,en,3,9,55,0,0,0,66,1,M,mr,FALSE,FALSE,FALSE,TRUE,206,3203
user,United_States,en,6,9,4,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,FALSE,49,3198
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,656,2854
user,United_Kingdom,en,18,9,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,707,3203
user,Italy,es,3,8,26,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,696,3196
user,Germany,de,3,11,5,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,430,2855
user,United_Kingdom,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,701,3197
user,France,fr,3,9,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,12,2854
user,France,fr,3,8,3,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,439,3198
user,United_Kingdom,en,4,8,0,0,0,0,2,0,F,mrs,TRUE,FALSE,TRUE,TRUE,623,3198
user,Italy,it,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,707,3203
user,United_States,en,3,8,11,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,356,3200
user,Italy,it,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,709,3205
user,United_States,en,7,16,13,0,0,0,9,0,F,mrs,FALSE,FALSE,FALSE,TRUE,241,2857
user,Italy,it,3,9,41,0,0,0,4,1,F,mrs,FALSE,FALSE,FALSE,TRUE,17,3201
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,698,2859
user,Denmark,en,4,8,56,0,0,0,0,13,F,mrs,TRUE,FALSE,TRUE,TRUE,17,2854
user,United_Kingdom,en,3,8,4,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,687,3205
user,Australia,en,4,8,6,0,0,0,35,0,F,mrs,FALSE,FALSE,FALSE,TRUE,11,2857
user,France,fr,3,8,1,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,23,2855
user,France,fr,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,693,2854
user,Germany,de,3,8,13,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,492,3197
user,Italy,it,3,13,19,3,0,0,0,2,M,mr,TRUE,FALSE,TRUE,FALSE,13,3200
user,France,fr,6,8,0,0,3,100,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,332,3205
user,United_Kingdom,en,6,8,165,0,0,0,147,6,F,mrs,FALSE,FALSE,FALSE,TRUE,621,2856
user,United_States,en,3,8,5,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,677,2853
user,France,fr,3,8,1,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,702,3199
user,France,fr,6,8,2,0,0,0,0,0,F,mrs,TRUE,TRUE,FALSE,TRUE,557,3197
user,United_States,en,4,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,696,2857
user,France,fr,3,8,1,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,678,2859
user,France,fr,7,8,1,0,3,100,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,407,3203
user,France,fr,3,9,11,0,0,0,21,0,F,mrs,TRUE,FALSE,TRUE,TRUE,651,3201
user,United_States,en,3,8,1,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,228,3200
user,Netherlands,en,3,8,3,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,658,2854
user,France,fr,5,9,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,474,2857
user,United_Kingdom,en,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,672,3200
user,Italy,it,3,8,4,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,429,3198
user,Germany,de,4,8,4,0,1,0,0,1,M,mr,TRUE,FALSE,TRUE,TRUE,525,3197
user,France,fr,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,327,2855
user,United_States,en,4,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,493,2857
user,Germany,de,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,679,2854
user,Italy,it,4,9,1,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,395,2854
user,Netherlands,en,4,8,95,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,15,3201
user,France,fr,3,8,0,0,0,0,0,1,M,mr,FALSE,FALSE,FALSE,TRUE,692,2853
user,United_Kingdom,en,3,8,2,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,17,3197
user,United_States,en,3,8,0,0,0,0,5,1,M,mr,FALSE,FALSE,FALSE,TRUE,266,3204
user,United_States,es,3,8,46,0,0,0,9,0,M,mr,FALSE,FALSE,FALSE,TRUE,23,3195
user,Germany,de,4,8,0,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,83,3197
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,704,3200
user,Italy,it,3,8,3,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,597,2853
user,Italy,es,3,8,0,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,693,2859
user,Spain,es,4,8,0,0,0,0,0,2,M,mr,TRUE,FALSE,TRUE,TRUE,399,3196
user,Australia,en,5,8,1,0,0,0,1,1,M,mr,FALSE,FALSE,FALSE,TRUE,213,2858
